URI_1,URI_2,relationship_id
CHEBI_78009,CHEBI_35222,44818821
CHEBI_35222,CHEBI_78009,44818723
CHEBI_87588,CHEBI_35222,44818821
CHEBI_35222,CHEBI_87588,44818723
CHEBI_87786,CHEBI_35222,44818821
CHEBI_35222,CHEBI_87786,44818723
CHEBI_72483,CHEBI_35222,44818821
CHEBI_35222,CHEBI_72483,44818723
CHEBI_63330,CHEBI_35222,44818821
CHEBI_35222,CHEBI_63330,44818723
CHEBI_67195,CHEBI_35222,44818821
CHEBI_35222,CHEBI_67195,44818723
CHEBI_74352,CHEBI_35222,44818821
CHEBI_35222,CHEBI_74352,44818723
CHEBI_72773,CHEBI_35222,44818821
CHEBI_35222,CHEBI_72773,44818723
CHEBI_85180,CHEBI_35222,44818821
CHEBI_35222,CHEBI_85180,44818723
CHEBI_91025,CHEBI_35222,44818821
CHEBI_35222,CHEBI_91025,44818723
CHEBI_91085,CHEBI_35222,44818821
CHEBI_35222,CHEBI_91085,44818723
CHEBI_83741,CHEBI_35222,44818821
CHEBI_35222,CHEBI_83741,44818723
CHEBI_71168,CHEBI_35222,44818821
CHEBI_35222,CHEBI_71168,44818723
CHEBI_85425,CHEBI_35222,44818821
CHEBI_35222,CHEBI_85425,44818723
CHEBI_138380,CHEBI_35222,44818821
CHEBI_35222,CHEBI_138380,44818723
CHEBI_138381,CHEBI_35222,44818821
CHEBI_35222,CHEBI_138381,44818723
CHEBI_137114,CHEBI_35222,44818821
CHEBI_35222,CHEBI_137114,44818723
CHEBI_137079,CHEBI_35222,44818821
CHEBI_35222,CHEBI_137079,44818723
CHEBI_137692,CHEBI_35222,44818821
CHEBI_35222,CHEBI_137692,44818723
CHEBI_35259,CHEBI_35259,44818821
CHEBI_35259,CHEBI_35259,44818723
CHEBI_35259,CHEBI_38104,44818821
CHEBI_38104,CHEBI_35259,44818723
CHEBI_35259,CHEBI_103833,44818821
CHEBI_103833,CHEBI_35259,44818723
CHEBI_103917,CHEBI_35259,44818821
CHEBI_35259,CHEBI_103917,44818723
CHEBI_103953,CHEBI_35259,44818821
CHEBI_35259,CHEBI_103953,44818723
CHEBI_103964,CHEBI_35259,44818821
CHEBI_35259,CHEBI_103964,44818723
CHEBI_103998,CHEBI_35259,44818821
CHEBI_35259,CHEBI_103998,44818723
CHEBI_103999,CHEBI_35259,44818821
CHEBI_35259,CHEBI_103999,44818723
CHEBI_104034,CHEBI_35259,44818821
CHEBI_35259,CHEBI_104034,44818723
CHEBI_104074,CHEBI_35259,44818821
CHEBI_35259,CHEBI_104074,44818723
CHEBI_104095,CHEBI_35259,44818821
CHEBI_35259,CHEBI_104095,44818723
CHEBI_104986,CHEBI_35259,44818821
CHEBI_35259,CHEBI_104986,44818723
CHEBI_105001,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105001,44818723
CHEBI_105153,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105153,44818723
CHEBI_105210,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105210,44818723
CHEBI_105333,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105333,44818723
CHEBI_105336,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105336,44818723
CHEBI_38830,CHEBI_35259,44818821
CHEBI_35259,CHEBI_38830,44818723
CHEBI_114401,CHEBI_35259,44818821
CHEBI_35259,CHEBI_114401,44818723
CHEBI_114538,CHEBI_35259,44818821
CHEBI_35259,CHEBI_114538,44818723
CHEBI_114673,CHEBI_35259,44818821
CHEBI_35259,CHEBI_114673,44818723
CHEBI_114776,CHEBI_35259,44818821
CHEBI_35259,CHEBI_114776,44818723
CHEBI_114896,CHEBI_35259,44818821
CHEBI_35259,CHEBI_114896,44818723
CHEBI_115037,CHEBI_35259,44818821
CHEBI_35259,CHEBI_115037,44818723
CHEBI_115107,CHEBI_35259,44818821
CHEBI_35259,CHEBI_115107,44818723
CHEBI_115464,CHEBI_35259,44818821
CHEBI_35259,CHEBI_115464,44818723
CHEBI_115692,CHEBI_35259,44818821
CHEBI_35259,CHEBI_115692,44818723
CHEBI_115706,CHEBI_35259,44818821
CHEBI_35259,CHEBI_115706,44818723
CHEBI_132795,CHEBI_35259,44818821
CHEBI_35259,CHEBI_132795,44818723
CHEBI_2202,CHEBI_35259,44818821
CHEBI_35259,CHEBI_2202,44818723
CHEBI_2222,CHEBI_35259,44818821
CHEBI_35259,CHEBI_2222,44818723
CHEBI_2264,CHEBI_35259,44818821
CHEBI_35259,CHEBI_2264,44818723
CHEBI_2328,CHEBI_35259,44818821
CHEBI_35259,CHEBI_2328,44818723
CHEBI_507,CHEBI_35259,44818821
CHEBI_35259,CHEBI_507,44818723
CHEBI_6097,CHEBI_35259,44818821
CHEBI_35259,CHEBI_6097,44818723
CHEBI_69486,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69486,44818723
CHEBI_69591,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69591,44818723
CHEBI_69774,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69774,44818723
CHEBI_69896,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69896,44818723
CHEBI_6990,CHEBI_35259,44818821
CHEBI_35259,CHEBI_6990,44818723
CHEBI_6994,CHEBI_35259,44818821
CHEBI_35259,CHEBI_6994,44818723
CHEBI_70125,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70125,44818723
CHEBI_70127,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70127,44818723
CHEBI_70128,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70128,44818723
CHEBI_70129,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70129,44818723
CHEBI_70130,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70130,44818723
CHEBI_70131,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70131,44818723
CHEBI_70132,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70132,44818723
CHEBI_70407,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70407,44818723
CHEBI_70408,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70408,44818723
CHEBI_70409,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70409,44818723
CHEBI_70410,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70410,44818723
CHEBI_70467,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70467,44818723
CHEBI_70604,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70604,44818723
CHEBI_70617,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70617,44818723
CHEBI_70665,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70665,44818723
CHEBI_70672,CHEBI_35259,44818821
CHEBI_35259,CHEBI_70672,44818723
CHEBI_79569,CHEBI_35259,44818821
CHEBI_35259,CHEBI_79569,44818723
CHEBI_79629,CHEBI_35259,44818821
CHEBI_35259,CHEBI_79629,44818723
CHEBI_79630,CHEBI_35259,44818821
CHEBI_35259,CHEBI_79630,44818723
CHEBI_79661,CHEBI_35259,44818821
CHEBI_35259,CHEBI_79661,44818723
CHEBI_79708,CHEBI_35259,44818821
CHEBI_35259,CHEBI_79708,44818723
CHEBI_79802,CHEBI_35259,44818821
CHEBI_35259,CHEBI_79802,44818723
CHEBI_80844,CHEBI_35259,44818821
CHEBI_35259,CHEBI_80844,44818723
CHEBI_80926,CHEBI_35259,44818821
CHEBI_35259,CHEBI_80926,44818723
CHEBI_81078,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81078,44818723
CHEBI_81100,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81100,44818723
CHEBI_81101,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81101,44818723
CHEBI_81273,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81273,44818723
CHEBI_81274,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81274,44818723
CHEBI_81370,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81370,44818723
CHEBI_81756,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81756,44818723
CHEBI_81999,CHEBI_35259,44818821
CHEBI_35259,CHEBI_81999,44818723
CHEBI_89720,CHEBI_35259,44818821
CHEBI_35259,CHEBI_89720,44818723
CHEBI_89722,CHEBI_35259,44818821
CHEBI_35259,CHEBI_89722,44818723
CHEBI_134864,CHEBI_35259,44818821
CHEBI_35259,CHEBI_134864,44818723
CHEBI_135066,CHEBI_35259,44818821
CHEBI_35259,CHEBI_135066,44818723
CHEBI_108208,CHEBI_35259,44818821
CHEBI_35259,CHEBI_108208,44818723
CHEBI_108405,CHEBI_35259,44818821
CHEBI_35259,CHEBI_108405,44818723
CHEBI_108440,CHEBI_35259,44818821
CHEBI_35259,CHEBI_108440,44818723
CHEBI_108974,CHEBI_35259,44818821
CHEBI_35259,CHEBI_108974,44818723
CHEBI_109141,CHEBI_35259,44818821
CHEBI_35259,CHEBI_109141,44818723
CHEBI_109495,CHEBI_35259,44818821
CHEBI_35259,CHEBI_109495,44818723
CHEBI_109685,CHEBI_35259,44818821
CHEBI_35259,CHEBI_109685,44818723
CHEBI_109845,CHEBI_35259,44818821
CHEBI_35259,CHEBI_109845,44818723
CHEBI_110110,CHEBI_35259,44818821
CHEBI_35259,CHEBI_110110,44818723
CHEBI_119837,CHEBI_35259,44818821
CHEBI_35259,CHEBI_119837,44818723
CHEBI_119945,CHEBI_35259,44818821
CHEBI_35259,CHEBI_119945,44818723
CHEBI_120407,CHEBI_35259,44818821
CHEBI_35259,CHEBI_120407,44818723
CHEBI_120626,CHEBI_35259,44818821
CHEBI_35259,CHEBI_120626,44818723
CHEBI_120634,CHEBI_35259,44818821
CHEBI_35259,CHEBI_120634,44818723
CHEBI_120870,CHEBI_35259,44818821
CHEBI_35259,CHEBI_120870,44818723
CHEBI_120914,CHEBI_35259,44818821
CHEBI_35259,CHEBI_120914,44818723
CHEBI_120938,CHEBI_35259,44818821
CHEBI_35259,CHEBI_120938,44818723
CHEBI_121176,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121176,44818723
CHEBI_121204,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121204,44818723
CHEBI_121253,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121253,44818723
CHEBI_121327,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121327,44818723
CHEBI_121428,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121428,44818723
CHEBI_121462,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121462,44818723
CHEBI_121494,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121494,44818723
CHEBI_121827,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121827,44818723
CHEBI_121948,CHEBI_35259,44818821
CHEBI_35259,CHEBI_121948,44818723
CHEBI_122015,CHEBI_35259,44818821
CHEBI_35259,CHEBI_122015,44818723
CHEBI_122061,CHEBI_35259,44818821
CHEBI_35259,CHEBI_122061,44818723
CHEBI_122122,CHEBI_35259,44818821
CHEBI_35259,CHEBI_122122,44818723
CHEBI_4371,CHEBI_35259,44818821
CHEBI_35259,CHEBI_4371,44818723
CHEBI_4401,CHEBI_35259,44818821
CHEBI_35259,CHEBI_4401,44818723
CHEBI_67625,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67625,44818723
CHEBI_67626,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67626,44818723
CHEBI_67627,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67627,44818723
CHEBI_67833,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67833,44818723
CHEBI_67834,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67834,44818723
CHEBI_67835,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67835,44818723
CHEBI_68187,CHEBI_35259,44818821
CHEBI_35259,CHEBI_68187,44818723
CHEBI_68192,CHEBI_35259,44818821
CHEBI_35259,CHEBI_68192,44818723
CHEBI_68965,CHEBI_35259,44818821
CHEBI_35259,CHEBI_68965,44818723
CHEBI_69073,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69073,44818723
CHEBI_69078,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69078,44818723
CHEBI_69245,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69245,44818723
CHEBI_69248,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69248,44818723
CHEBI_69249,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69249,44818723
CHEBI_69250,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69250,44818723
CHEBI_69251,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69251,44818723
CHEBI_69252,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69252,44818723
CHEBI_69253,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69253,44818723
CHEBI_69254,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69254,44818723
CHEBI_69255,CHEBI_35259,44818821
CHEBI_35259,CHEBI_69255,44818723
CHEBI_8801,CHEBI_35259,44818821
CHEBI_35259,CHEBI_8801,44818723
CHEBI_97147,CHEBI_35259,44818821
CHEBI_35259,CHEBI_97147,44818723
CHEBI_38831,CHEBI_35259,44818821
CHEBI_35259,CHEBI_38831,44818723
CHEBI_111339,CHEBI_35259,44818821
CHEBI_35259,CHEBI_111339,44818723
CHEBI_112182,CHEBI_35259,44818821
CHEBI_35259,CHEBI_112182,44818723
CHEBI_112317,CHEBI_35259,44818821
CHEBI_35259,CHEBI_112317,44818723
CHEBI_112682,CHEBI_35259,44818821
CHEBI_35259,CHEBI_112682,44818723
CHEBI_112948,CHEBI_35259,44818821
CHEBI_35259,CHEBI_112948,44818723
CHEBI_112966,CHEBI_35259,44818821
CHEBI_35259,CHEBI_112966,44818723
CHEBI_112999,CHEBI_35259,44818821
CHEBI_35259,CHEBI_112999,44818723
CHEBI_31254,CHEBI_35259,44818821
CHEBI_35259,CHEBI_31254,44818723
CHEBI_31494,CHEBI_35259,44818821
CHEBI_35259,CHEBI_31494,44818723
CHEBI_3344,CHEBI_35259,44818821
CHEBI_35259,CHEBI_3344,44818723
CHEBI_34593,CHEBI_35259,44818821
CHEBI_35259,CHEBI_34593,44818723
CHEBI_67386,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67386,44818723
CHEBI_67387,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67387,44818723
CHEBI_67423,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67423,44818723
CHEBI_67424,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67424,44818723
CHEBI_67437,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67437,44818723
CHEBI_67488,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67488,44818723
CHEBI_67489,CHEBI_35259,44818821
CHEBI_35259,CHEBI_67489,44818723
CHEBI_86592,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86592,44818723
CHEBI_86603,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86603,44818723
CHEBI_86610,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86610,44818723
CHEBI_86627,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86627,44818723
CHEBI_86633,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86633,44818723
CHEBI_86642,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86642,44818723
CHEBI_86654,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86654,44818723
CHEBI_86706,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86706,44818723
CHEBI_86707,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86707,44818723
CHEBI_86713,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86713,44818723
CHEBI_86714,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86714,44818723
CHEBI_86717,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86717,44818723
CHEBI_86745,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86745,44818723
CHEBI_86746,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86746,44818723
CHEBI_86753,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86753,44818723
CHEBI_86754,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86754,44818723
CHEBI_86793,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86793,44818723
CHEBI_86797,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86797,44818723
CHEBI_86828,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86828,44818723
CHEBI_86870,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86870,44818723
CHEBI_86872,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86872,44818723
CHEBI_86886,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86886,44818723
CHEBI_86920,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86920,44818723
CHEBI_86921,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86921,44818723
CHEBI_86925,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86925,44818723
CHEBI_86937,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86937,44818723
CHEBI_86954,CHEBI_35259,44818821
CHEBI_35259,CHEBI_86954,44818723
CHEBI_91991,CHEBI_35259,44818821
CHEBI_35259,CHEBI_91991,44818723
CHEBI_92019,CHEBI_35259,44818821
CHEBI_35259,CHEBI_92019,44818723
CHEBI_92059,CHEBI_35259,44818821
CHEBI_35259,CHEBI_92059,44818723
CHEBI_92223,CHEBI_35259,44818821
CHEBI_35259,CHEBI_92223,44818723
CHEBI_93387,CHEBI_35259,44818821
CHEBI_35259,CHEBI_93387,44818723
CHEBI_93894,CHEBI_35259,44818821
CHEBI_35259,CHEBI_93894,44818723
CHEBI_94004,CHEBI_35259,44818821
CHEBI_35259,CHEBI_94004,44818723
CHEBI_94039,CHEBI_35259,44818821
CHEBI_35259,CHEBI_94039,44818723
CHEBI_94144,CHEBI_35259,44818821
CHEBI_35259,CHEBI_94144,44818723
CHEBI_105374,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105374,44818723
CHEBI_105375,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105375,44818723
CHEBI_105525,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105525,44818723
CHEBI_105573,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105573,44818723
CHEBI_105961,CHEBI_35259,44818821
CHEBI_35259,CHEBI_105961,44818723
CHEBI_106033,CHEBI_35259,44818821
CHEBI_35259,CHEBI_106033,44818723
CHEBI_106133,CHEBI_35259,44818821
CHEBI_35259,CHEBI_106133,44818723
CHEBI_107228,CHEBI_35259,44818821
CHEBI_35259,CHEBI_107228,44818723
CHEBI_107313,CHEBI_35259,44818821
CHEBI_35259,CHEBI_107313,44818723
CHEBI_107747,CHEBI_35259,44818821
CHEBI_35259,CHEBI_107747,44818723
CHEBI_107859,CHEBI_35259,44818821
CHEBI_35259,CHEBI_107859,44818723
CHEBI_107903,CHEBI_35259,44818821
CHEBI_35259,CHEBI_107903,44818723
CHEBI_108045,CHEBI_35259,44818821
CHEBI_35259,CHEBI_108045,44818723
CHEBI_108109,CHEBI_35259,44818821
CHEBI_35259,CHEBI_108109,44818723
CHEBI_116891,CHEBI_35259,44818821
CHEBI_35259,CHEBI_116891,44818723
CHEBI_116946,CHEBI_35259,44818821
CHEBI_35259,CHEBI_116946,44818723
CHEBI_117237,CHEBI_35259,44818821
CHEBI_35259,CHEBI_117237,44818723
CHEBI_117245,CHEBI_35259,44818821
CHEBI_35259,CHEBI_117245,44818723
CHEBI_87128,CHEBI_35259,44818821
CHEBI_35259,CHEBI_87128,44818723
CHEBI_36790,CHEBI_35259,44818821
CHEBI_35259,CHEBI_36790,44818723
CHEBI_5762,CHEBI_35259,44818821
CHEBI_35259,CHEBI_5762,44818723
CHEBI_5763,CHEBI_35259,44818821
CHEBI_35259,CHEBI_5763,44818723
CHEBI_6451,CHEBI_35259,44818821
CHEBI_35259,CHEBI_6451,44818723
CHEBI_6505,CHEBI_35259,44818821
CHEBI_35259,CHEBI_6505,44818723
CHEBI_65542,CHEBI_35259,44818821
CHEBI_35259,CHEBI_65542,44818723
CHEBI_65543,CHEBI_35259,44818821
CHEBI_35259,CHEBI_65543,44818723
CHEBI_95128,CHEBI_35259,44818821
CHEBI_35259,CHEBI_95128,44818723
CHEBI_95521,CHEBI_35259,44818821
CHEBI_35259,CHEBI_95521,44818723
CHEBI_95976,CHEBI_35259,44818821
CHEBI_35259,CHEBI_95976,44818723
CHEBI_9645,CHEBI_35259,44818821
CHEBI_35259,CHEBI_9645,44818723
CHEBI_9646,CHEBI_35259,44818821
CHEBI_35259,CHEBI_9646,44818723
CHEBI_9656,CHEBI_35259,44818821
CHEBI_35259,CHEBI_9656,44818723
CHEBI_135212,CHEBI_35259,44818821
CHEBI_35259,CHEBI_135212,44818723
CHEBI_35501,CHEBI_35501,44818821
CHEBI_35501,CHEBI_35501,44818723
CHEBI_35501,CHEBI_251412,44818821
CHEBI_251412,CHEBI_35501,44818723
CHEBI_2611,CHEBI_35501,44818821
CHEBI_35501,CHEBI_2611,44818723
CHEBI_4858,CHEBI_35501,44818821
CHEBI_35501,CHEBI_4858,44818723
CHEBI_9674,CHEBI_35501,44818821
CHEBI_35501,CHEBI_9674,44818723
CHEBI_35605,CHEBI_35605,44818821
CHEBI_35605,CHEBI_35605,44818723
CHEBI_35605,CHEBI_36960,44818821
CHEBI_36960,CHEBI_35605,44818723
CHEBI_495639,CHEBI_35605,44818821
CHEBI_35605,CHEBI_495639,44818723
CHEBI_62750,CHEBI_35605,44818821
CHEBI_35605,CHEBI_62750,44818723
CHEBI_28616,CHEBI_35605,44818821
CHEBI_35605,CHEBI_28616,44818723
CHEBI_28976,CHEBI_35605,44818821
CHEBI_35605,CHEBI_28976,44818723
CHEBI_29789,CHEBI_35605,44818821
CHEBI_35605,CHEBI_29789,44818723
CHEBI_29790,CHEBI_35605,44818821
CHEBI_35605,CHEBI_29790,44818723
CHEBI_52141,CHEBI_35605,44818821
CHEBI_35605,CHEBI_52141,44818723
CHEBI_35701,CHEBI_35701,44818821
CHEBI_35701,CHEBI_35701,44818723
CHEBI_35701,CHEBI_25000,44818821
CHEBI_25000,CHEBI_35701,44818723
CHEBI_39088,CHEBI_35701,44818821
CHEBI_35701,CHEBI_39088,44818723
CHEBI_62732,CHEBI_35701,44818821
CHEBI_35701,CHEBI_62732,44818723
CHEBI_23213,CHEBI_35701,44818821
CHEBI_35701,CHEBI_23213,44818723
CHEBI_26043,CHEBI_35701,44818821
CHEBI_35701,CHEBI_26043,44818723
CHEBI_26178,CHEBI_35701,44818821
CHEBI_35701,CHEBI_26178,44818723
CHEBI_83347,CHEBI_35701,44818821
CHEBI_35701,CHEBI_83347,44818723
CHEBI_16030,CHEBI_35701,44818821
CHEBI_35701,CHEBI_16030,44818723
CHEBI_26819,CHEBI_35701,44818821
CHEBI_35701,CHEBI_26819,44818723
CHEBI_48199,CHEBI_35701,44818821
CHEBI_35701,CHEBI_48199,44818723
CHEBI_69066,CHEBI_35701,44818821
CHEBI_35701,CHEBI_69066,44818723
CHEBI_51307,CHEBI_35701,44818821
CHEBI_35701,CHEBI_51307,44818723
CHEBI_47880,CHEBI_35701,44818821
CHEBI_35701,CHEBI_47880,44818723
CHEBI_37734,CHEBI_35701,44818821
CHEBI_35701,CHEBI_37734,44818723
CHEBI_37735,CHEBI_35701,44818821
CHEBI_35701,CHEBI_37735,44818723
CHEBI_38088,CHEBI_35701,44818821
CHEBI_35701,CHEBI_38088,44818723
CHEBI_51847,CHEBI_35701,44818821
CHEBI_35701,CHEBI_51847,44818723
CHEBI_26959,CHEBI_35701,44818821
CHEBI_35701,CHEBI_26959,44818723
CHEBI_38914,CHEBI_35701,44818821
CHEBI_35701,CHEBI_38914,44818723
CHEBI_35868,CHEBI_35868,44818821
CHEBI_35868,CHEBI_35868,44818723
CHEBI_35868,CHEBI_24669,44818821
CHEBI_24669,CHEBI_35868,44818723
CHEBI_35868,CHEBI_24654,44818821
CHEBI_24654,CHEBI_35868,44818723
CHEBI_49302,CHEBI_35868,44818821
CHEBI_35868,CHEBI_49302,44818723
CHEBI_131364,CHEBI_35868,44818821
CHEBI_35868,CHEBI_131364,44818723
CHEBI_132329,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132329,44818723
CHEBI_132370,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132370,44818723
CHEBI_132371,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132371,44818723
CHEBI_132372,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132372,44818723
CHEBI_132373,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132373,44818723
CHEBI_132375,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132375,44818723
CHEBI_132376,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132376,44818723
CHEBI_132378,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132378,44818723
CHEBI_132379,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132379,44818723
CHEBI_132380,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132380,44818723
CHEBI_132615,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132615,44818723
CHEBI_132616,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132616,44818723
CHEBI_132617,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132617,44818723
CHEBI_132618,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132618,44818723
CHEBI_132819,CHEBI_35868,44818821
CHEBI_35868,CHEBI_132819,44818723
CHEBI_35969,CHEBI_35868,44818821
CHEBI_35868,CHEBI_35969,44818723
CHEBI_35972,CHEBI_35868,44818821
CHEBI_35868,CHEBI_35972,44818723
CHEBI_2010,CHEBI_35868,44818821
CHEBI_35868,CHEBI_2010,44818723
CHEBI_20244,CHEBI_35868,44818821
CHEBI_35868,CHEBI_20244,44818723
CHEBI_20719,CHEBI_35868,44818821
CHEBI_35868,CHEBI_20719,44818723
CHEBI_37659,CHEBI_35868,44818821
CHEBI_35868,CHEBI_37659,44818723
CHEBI_48742,CHEBI_35868,44818821
CHEBI_35868,CHEBI_48742,44818723
CHEBI_60782,CHEBI_35868,44818821
CHEBI_35868,CHEBI_60782,44818723
CHEBI_60872,CHEBI_35868,44818821
CHEBI_35868,CHEBI_60872,44818723
CHEBI_61024,CHEBI_35868,44818821
CHEBI_35868,CHEBI_61024,44818723
CHEBI_62406,CHEBI_35868,44818821
CHEBI_35868,CHEBI_62406,44818723
CHEBI_63618,CHEBI_35868,44818821
CHEBI_35868,CHEBI_63618,44818723
CHEBI_63925,CHEBI_35868,44818821
CHEBI_35868,CHEBI_63925,44818723
CHEBI_69529,CHEBI_35868,44818821
CHEBI_35868,CHEBI_69529,44818723
CHEBI_70002,CHEBI_35868,44818821
CHEBI_35868,CHEBI_70002,44818723
CHEBI_70003,CHEBI_35868,44818821
CHEBI_35868,CHEBI_70003,44818723
CHEBI_70416,CHEBI_35868,44818821
CHEBI_35868,CHEBI_70416,44818723
CHEBI_71997,CHEBI_35868,44818821
CHEBI_35868,CHEBI_71997,44818723
CHEBI_82971,CHEBI_35868,44818821
CHEBI_35868,CHEBI_82971,44818723
CHEBI_82972,CHEBI_35868,44818821
CHEBI_35868,CHEBI_82972,44818723
CHEBI_90886,CHEBI_35868,44818821
CHEBI_35868,CHEBI_90886,44818723
CHEBI_15566,CHEBI_35868,44818821
CHEBI_35868,CHEBI_15566,44818723
CHEBI_15622,CHEBI_35868,44818821
CHEBI_35868,CHEBI_15622,44818723
CHEBI_15630,CHEBI_35868,44818821
CHEBI_35868,CHEBI_15630,44818723
CHEBI_15646,CHEBI_35868,44818821
CHEBI_35868,CHEBI_15646,44818723
CHEBI_133197,CHEBI_35868,44818821
CHEBI_35868,CHEBI_133197,44818723
CHEBI_37379,CHEBI_35868,44818821
