URI_1,URI_2,relationship_id
CHEBI_25000,CHEBI_18946,44818723
CHEBI_25000,CHEBI_33308,44818821
CHEBI_33308,CHEBI_25000,44818723
CHEBI_33308,CHEBI_35701,44818821
CHEBI_35701,CHEBI_33308,44818723
CHEBI_4470,CHEBI_4470,44818821
CHEBI_4470,CHEBI_4470,44818723
CHEBI_4470,CHEBI_35618,44818821
CHEBI_35618,CHEBI_4470,44818723
CHEBI_35618,CHEBI_25698,44818821
CHEBI_25698,CHEBI_35618,44818723
CHEBI_25698,CHEBI_36963,44818821
CHEBI_36963,CHEBI_25698,44818723
CHEBI_36963,CHEBI_36962,44818821
CHEBI_36962,CHEBI_36963,44818723
CHEBI_46081,CHEBI_46081,44818821
CHEBI_46081,CHEBI_46081,44818723
CHEBI_46081,CHEBI_87101,44818821
CHEBI_87101,CHEBI_46081,44818723
CHEBI_87101,CHEBI_86426,44818821
CHEBI_86426,CHEBI_87101,44818723
CHEBI_86426,CHEBI_35727,44818821
CHEBI_35727,CHEBI_86426,44818723
CHEBI_35727,CHEBI_68452,44818821
CHEBI_68452,CHEBI_35727,44818723
CHEBI_47381,CHEBI_47381,44818821
CHEBI_47381,CHEBI_47381,44818723
CHEBI_47381,CHEBI_23697,44818821
CHEBI_23697,CHEBI_47381,44818723
CHEBI_23697,CHEBI_23132,44818821
CHEBI_23132,CHEBI_23697,44818723
CHEBI_23132,CHEBI_22712,44818821
CHEBI_22712,CHEBI_23132,44818723
CHEBI_22712,CHEBI_33836,44818821
CHEBI_33836,CHEBI_22712,44818723
CHEBI_48339,CHEBI_48339,44818821
CHEBI_48339,CHEBI_48339,44818723
CHEBI_48339,CHEBI_24780,44818821
CHEBI_24780,CHEBI_48339,44818723
CHEBI_24780,CHEBI_23677,44818821
CHEBI_23677,CHEBI_24780,44818723
CHEBI_23677,CHEBI_68452,44818821
CHEBI_68452,CHEBI_23677,44818723
CHEBI_68452,CHEBI_38179,44818821
CHEBI_38179,CHEBI_68452,44818723
CHEBI_48684,CHEBI_48684,44818821
CHEBI_48684,CHEBI_48684,44818723
CHEBI_48684,CHEBI_27171,44818821
CHEBI_27171,CHEBI_48684,44818723
CHEBI_27171,CHEBI_38166,44818821
CHEBI_38166,CHEBI_27171,44818723
CHEBI_38166,CHEBI_24532,44818821
CHEBI_24532,CHEBI_38166,44818723
CHEBI_24532,CHEBI_33832,44818821
CHEBI_33832,CHEBI_24532,44818723
CHEBI_50860,CHEBI_50860,44818821
CHEBI_50860,CHEBI_50860,44818723
CHEBI_50860,CHEBI_33582,44818821
CHEBI_33582,CHEBI_50860,44818723
CHEBI_33582,CHEBI_33675,44818821
CHEBI_33675,CHEBI_33582,44818723
CHEBI_33675,CHEBI_33579,44818821
CHEBI_33579,CHEBI_33675,44818723
CHEBI_33579,CHEBI_23367,44818821
CHEBI_23367,CHEBI_33579,44818723
CHEBI_51234,CHEBI_51234,44818821
CHEBI_51234,CHEBI_51234,44818723
CHEBI_51234,CHEBI_33976,44818821
CHEBI_33976,CHEBI_51234,44818723
CHEBI_33976,CHEBI_35217,44818821
CHEBI_35217,CHEBI_33976,44818723
CHEBI_35217,CHEBI_36562,44818821
CHEBI_36562,CHEBI_35217,44818723
CHEBI_36562,CHEBI_33240,44818821
CHEBI_33240,CHEBI_36562,44818723
CHEBI_51602,CHEBI_51602,44818821
CHEBI_51602,CHEBI_51602,44818723
CHEBI_51602,CHEBI_25970,44818821
CHEBI_25970,CHEBI_51602,44818723
CHEBI_25970,CHEBI_26979,44818821
CHEBI_26979,CHEBI_25970,44818723
CHEBI_26979,CHEBI_51959,44818821
CHEBI_51959,CHEBI_26979,44818723
CHEBI_51959,CHEBI_51958,44818821
CHEBI_51958,CHEBI_51959,44818723
CHEBI_59613,CHEBI_59613,44818821
CHEBI_59613,CHEBI_59613,44818723
CHEBI_59613,CHEBI_23697,44818821
CHEBI_23697,CHEBI_59613,44818723
CHEBI_23697,CHEBI_23132,44818821
CHEBI_23132,CHEBI_23697,44818723
CHEBI_23132,CHEBI_22712,44818821
CHEBI_22712,CHEBI_23132,44818723
CHEBI_22712,CHEBI_33836,44818821
CHEBI_33836,CHEBI_22712,44818723
CHEBI_59999,CHEBI_59999,44818821
CHEBI_59999,CHEBI_59999,44818723
CHEBI_59999,CHEBI_24431,44818821
CHEBI_24431,CHEBI_59999,44818723
CHEBI_60004,CHEBI_60004,44818821
CHEBI_60004,CHEBI_60004,44818723
CHEBI_60004,CHEBI_59999,44818821
CHEBI_59999,CHEBI_60004,44818723
CHEBI_59999,CHEBI_24431,44818821
CHEBI_24431,CHEBI_59999,44818723
CHEBI_6076,CHEBI_6076,44818821
CHEBI_6076,CHEBI_6076,44818723
CHEBI_6076,CHEBI_87101,44818821
CHEBI_87101,CHEBI_6076,44818723
CHEBI_87101,CHEBI_86426,44818821
CHEBI_86426,CHEBI_87101,44818723
CHEBI_86426,CHEBI_35727,44818821
CHEBI_35727,CHEBI_86426,44818723
CHEBI_35727,CHEBI_68452,44818821
CHEBI_68452,CHEBI_35727,44818723
CHEBI_60911,CHEBI_60911,44818821
CHEBI_60911,CHEBI_60911,44818723
CHEBI_60911,CHEBI_60004,44818821
CHEBI_60004,CHEBI_60911,44818723
CHEBI_60004,CHEBI_59999,44818821
CHEBI_59999,CHEBI_60004,44818723
CHEBI_59999,CHEBI_24431,44818821
CHEBI_24431,CHEBI_59999,44818723
CHEBI_63840,CHEBI_63840,44818821
CHEBI_63840,CHEBI_63840,44818723
CHEBI_63840,CHEBI_22715,44818821
CHEBI_22715,CHEBI_63840,44818723
CHEBI_22715,CHEBI_27171,44818821
CHEBI_27171,CHEBI_22715,44818723
CHEBI_27171,CHEBI_38166,44818821
CHEBI_38166,CHEBI_27171,44818723
CHEBI_38166,CHEBI_24532,44818821
CHEBI_24532,CHEBI_38166,44818723
CHEBI_6636,CHEBI_6636,44818821
CHEBI_6636,CHEBI_6636,44818723
CHEBI_6636,CHEBI_51234,44818821
CHEBI_51234,CHEBI_6636,44818723
CHEBI_51234,CHEBI_33976,44818821
CHEBI_33976,CHEBI_51234,44818723
CHEBI_33976,CHEBI_35217,44818821
CHEBI_35217,CHEBI_33976,44818723
CHEBI_35217,CHEBI_36562,44818821
CHEBI_36562,CHEBI_35217,44818723
CHEBI_68452,CHEBI_68452,44818821
CHEBI_68452,CHEBI_68452,44818723
CHEBI_68452,CHEBI_38179,44818821
CHEBI_38179,CHEBI_68452,44818723
CHEBI_38179,CHEBI_33833,44818821
CHEBI_33833,CHEBI_38179,44818723
CHEBI_33833,CHEBI_24532,44818821
CHEBI_24532,CHEBI_33833,44818723
CHEBI_24532,CHEBI_33832,44818821
CHEBI_33832,CHEBI_24532,44818723
CHEBI_6931,CHEBI_6931,44818821
CHEBI_6931,CHEBI_6931,44818723
CHEBI_6931,CHEBI_47918,44818821
CHEBI_47918,CHEBI_6931,44818723
CHEBI_47918,CHEBI_25693,44818821
CHEBI_25693,CHEBI_47918,44818723
CHEBI_25693,CHEBI_24532,44818821
CHEBI_24532,CHEBI_25693,44818723
CHEBI_24532,CHEBI_33832,44818821
CHEBI_33832,CHEBI_24532,44818723
CHEBI_72695,CHEBI_72695,44818821
CHEBI_72695,CHEBI_72695,44818723
CHEBI_72695,CHEBI_50860,44818821
CHEBI_50860,CHEBI_72695,44818723
CHEBI_50860,CHEBI_33582,44818821
CHEBI_33582,CHEBI_50860,44818723
CHEBI_33582,CHEBI_33675,44818821
CHEBI_33675,CHEBI_33582,44818723
CHEBI_33675,CHEBI_33579,44818821
CHEBI_33579,CHEBI_33675,44818723
CHEBI_7772,CHEBI_7772,44818821
CHEBI_7772,CHEBI_7772,44818723
CHEBI_7772,CHEBI_60911,44818821
CHEBI_60911,CHEBI_7772,44818723
CHEBI_60911,CHEBI_60004,44818821
CHEBI_60004,CHEBI_60911,44818723
CHEBI_60004,CHEBI_59999,44818821
CHEBI_59999,CHEBI_60004,44818723
CHEBI_59999,CHEBI_24431,44818821
CHEBI_24431,CHEBI_59999,44818723
CHEBI_82814,CHEBI_82814,44818821
CHEBI_82814,CHEBI_82814,44818723
CHEBI_82814,CHEBI_48684,44818821
CHEBI_48684,CHEBI_82814,44818723
CHEBI_48684,CHEBI_27171,44818821
CHEBI_27171,CHEBI_48684,44818723
CHEBI_27171,CHEBI_38166,44818821
CHEBI_38166,CHEBI_27171,44818723
CHEBI_38166,CHEBI_24532,44818821
CHEBI_24532,CHEBI_38166,44818723
CHEBI_9150,CHEBI_9150,44818821
CHEBI_9150,CHEBI_9150,44818723
CHEBI_9150,CHEBI_18946,44818821
CHEBI_18946,CHEBI_9150,44818723
CHEBI_18946,CHEBI_25000,44818821
CHEBI_25000,CHEBI_18946,44818723
CHEBI_25000,CHEBI_33308,44818821
CHEBI_33308,CHEBI_25000,44818723
CHEBI_33308,CHEBI_35701,44818821
CHEBI_35701,CHEBI_33308,44818723
CHEBI_9674,CHEBI_9674,44818821
CHEBI_9674,CHEBI_9674,44818723
CHEBI_9674,CHEBI_35501,44818821
CHEBI_35501,CHEBI_9674,44818723
CHEBI_35501,CHEBI_26979,44818821
CHEBI_26979,CHEBI_35501,44818723
CHEBI_26979,CHEBI_51959,44818821
CHEBI_51959,CHEBI_26979,44818723
CHEBI_51959,CHEBI_51958,44818821
CHEBI_51958,CHEBI_51959,44818723
CHMO_0002914,CHMO_0002914,44818821
CHMO_0002914,CHMO_0002914,44818723
CHMO_0002914,BFO_0000015,44818821
BFO_0000015,CHMO_0002914,44818723
CL_0000010,CL_0000010,44818821
CL_0000010,CL_0000010,44818723
CL_0000010,CL_0000578,44818821
CL_0000578,CL_0000010,44818723
CL_0000578,CL_0001034,44818821
CL_0001034,CL_0000578,44818723
CL_0001034,GO_0005623,44818821
GO_0005623,CL_0001034,44818723
GO_0005623,CARO_0000003,44818821
CARO_0000003,GO_0005623,44818723
CL_0000578,CL_0000578,44818821
CL_0000578,CL_0000578,44818723
CL_0000578,CL_0001034,44818821
CL_0001034,CL_0000578,44818723
CL_0001034,GO_0005623,44818821
GO_0005623,CL_0001034,44818723
GO_0005623,CARO_0000003,44818821
CARO_0000003,GO_0005623,44818723
CARO_0000003,CARO_0000006,44818821
CARO_0000006,CARO_0000003,44818723
CLO_0000001,CLO_0000001,44818821
CLO_0000001,CLO_0000001,44818723
CLO_0000001,OBI_0001866,44818821
OBI_0001866,CLO_0000001,44818723
OBI_0001866,CL_0000010,44818821
CL_0000010,OBI_0001866,44818723
CL_0000010,CL_0000578,44818821
CL_0000578,CL_0000010,44818723
CL_0000578,CL_0001034,44818821
CL_0001034,CL_0000578,44818723
CLO_0000031,CLO_0000031,44818821
CLO_0000031,CLO_0000031,44818723
CLO_0000031,OBI_0001905,44818821
OBI_0001905,CLO_0000031,44818723
OBI_0001905,OBI_0100060,44818821
OBI_0100060,OBI_0001905,44818723
OBI_0100060,OBI_0000047,44818821
OBI_0000047,OBI_0100060,44818723
OBI_0000047,BFO_0000040,44818821
BFO_0000040,OBI_0000047,44818723
CLO_0002172,CLO_0002172,44818821
CLO_0002172,CLO_0002172,44818723
CLO_0002172,CLO_0000513,44818821
CLO_0000513,CLO_0002172,44818723
CLO_0000513,CLO_0000236,44818821
CLO_0000236,CLO_0000513,44818723
CLO_0000236,CLO_0000019,44818821
CLO_0000019,CLO_0000236,44818723
CLO_0000019,CLO_0000001,44818821
CLO_0000001,CLO_0000019,44818723
CLO_0002421,CLO_0002421,44818821
CLO_0002421,CLO_0002421,44818723
CLO_0002421,CLO_0000243,44818821
CLO_0000243,CLO_0002421,44818723
CLO_0000243,CLO_0000019,44818821
CLO_0000019,CLO_0000243,44818723
CLO_0000019,CLO_0000001,44818821
CLO_0000001,CLO_0000019,44818723
CLO_0000001,OBI_0001866,44818821
OBI_0001866,CLO_0000001,44818723
CLO_0037237,CLO_0037237,44818821
CLO_0037237,CLO_0037237,44818723
CLO_0037237,CLO_0037236,44818821
CLO_0037236,CLO_0037237,44818723
CLO_0037236,CLO_0000587,44818821
CLO_0000587,CLO_0037236,44818723
CLO_0000587,CLO_0000220,44818821
CLO_0000220,CLO_0000587,44818723
CLO_0000220,CLO_0000019,44818821
CLO_0000019,CLO_0000220,44818723
DIDEO_00000000,DIDEO_00000000,44818821
DIDEO_00000000,DIDEO_00000000,44818723
DIDEO_00000000,IAO_0000030,44818821
IAO_0000030,DIDEO_00000000,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000001,DIDEO_00000001,44818821
DIDEO_00000001,DIDEO_00000001,44818723
DIDEO_00000001,IAO_0000030,44818821
IAO_0000030,DIDEO_00000001,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000002,DIDEO_00000002,44818821
DIDEO_00000002,DIDEO_00000002,44818723
DIDEO_00000002,IAO_0000027,44818821
IAO_0000027,DIDEO_00000002,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000003,DIDEO_00000003,44818821
DIDEO_00000003,DIDEO_00000003,44818723
DIDEO_00000003,IAO_0000027,44818821
IAO_0000027,DIDEO_00000003,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000004,DIDEO_00000004,44818821
DIDEO_00000004,DIDEO_00000004,44818723
DIDEO_00000004,IAO_0000027,44818821
IAO_0000027,DIDEO_00000004,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000005,DIDEO_00000005,44818821
DIDEO_00000005,DIDEO_00000005,44818723
DIDEO_00000005,IAO_0000027,44818821
IAO_0000027,DIDEO_00000005,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000006,DIDEO_00000006,44818821
DIDEO_00000006,DIDEO_00000006,44818723
DIDEO_00000006,GO_0008150,44818821
GO_0008150,DIDEO_00000006,44818723
GO_0008150,BFO_0000015,44818821
BFO_0000015,GO_0008150,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
BFO_0000003,BFO_0000001,44818821
BFO_0000001,BFO_0000003,44818723
DIDEO_00000007,DIDEO_00000007,44818821
DIDEO_00000007,DIDEO_00000007,44818723
DIDEO_00000007,IAO_0000104,44818821
IAO_0000104,DIDEO_00000007,44818723
IAO_0000104,IAO_0000033,44818821
IAO_0000033,IAO_0000104,44818723
IAO_0000033,IAO_0000030,44818821
IAO_0000030,IAO_0000033,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
DIDEO_00000008,DIDEO_00000008,44818821
DIDEO_00000008,DIDEO_00000008,44818723
DIDEO_00000008,DIDEO_00000020,44818821
DIDEO_00000020,DIDEO_00000008,44818723
DIDEO_00000020,GO_0008150,44818821
GO_0008150,DIDEO_00000020,44818723
GO_0008150,BFO_0000015,44818821
BFO_0000015,GO_0008150,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
DIDEO_00000009,DIDEO_00000009,44818821
DIDEO_00000009,DIDEO_00000009,44818723
DIDEO_00000009,IAO_0000027,44818821
IAO_0000027,DIDEO_00000009,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000010,DIDEO_00000010,44818821
DIDEO_00000010,DIDEO_00000010,44818723
DIDEO_00000010,BFO_0000016,44818821
BFO_0000016,DIDEO_00000010,44818723
BFO_0000016,BFO_0000017,44818821
BFO_0000017,BFO_0000016,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000011,DIDEO_00000011,44818821
DIDEO_00000011,DIDEO_00000011,44818723
DIDEO_00000011,IAO_0000030,44818821
IAO_0000030,DIDEO_00000011,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000012,DIDEO_00000012,44818821
DIDEO_00000012,DIDEO_00000012,44818723
DIDEO_00000012,BFO_0000023,44818821
BFO_0000023,DIDEO_00000012,44818723
BFO_0000023,BFO_0000017,44818821
BFO_0000017,BFO_0000023,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000013,DIDEO_00000013,44818821
DIDEO_00000013,DIDEO_00000013,44818723
DIDEO_00000013,BFO_0000023,44818821
BFO_0000023,DIDEO_00000013,44818723
BFO_0000023,BFO_0000017,44818821
BFO_0000017,BFO_0000023,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000014,DIDEO_00000014,44818821
DIDEO_00000014,DIDEO_00000014,44818723
DIDEO_00000014,IAO_0000030,44818821
IAO_0000030,DIDEO_00000014,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000015,DIDEO_00000015,44818821
DIDEO_00000015,DIDEO_00000015,44818723
DIDEO_00000015,DIDEO_00000000,44818821
DIDEO_00000000,DIDEO_00000015,44818723
DIDEO_00000000,IAO_0000030,44818821
IAO_0000030,DIDEO_00000000,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000016,DIDEO_00000016,44818821
DIDEO_00000016,DIDEO_00000016,44818723
DIDEO_00000016,BFO_0000016,44818821
BFO_0000016,DIDEO_00000016,44818723
BFO_0000016,BFO_0000017,44818821
BFO_0000017,BFO_0000016,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000017,DIDEO_00000017,44818821
DIDEO_00000017,DIDEO_00000017,44818723
DIDEO_00000017,DIDEO_00000015,44818821
DIDEO_00000015,DIDEO_00000017,44818723
DIDEO_00000015,DIDEO_00000000,44818821
DIDEO_00000000,DIDEO_00000015,44818723
DIDEO_00000000,IAO_0000030,44818821
IAO_0000030,DIDEO_00000000,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
DIDEO_00000018,DIDEO_00000018,44818821
DIDEO_00000018,DIDEO_00000018,44818723
DIDEO_00000018,DIDEO_00000015,44818821
DIDEO_00000015,DIDEO_00000018,44818723
DIDEO_00000015,DIDEO_00000000,44818821
DIDEO_00000000,DIDEO_00000015,44818723
DIDEO_00000000,IAO_0000030,44818821
IAO_0000030,DIDEO_00000000,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
DIDEO_00000019,DIDEO_00000019,44818821
DIDEO_00000019,DIDEO_00000019,44818723
DIDEO_00000019,BFO_0000040,44818821
BFO_0000040,DIDEO_00000019,44818723
BFO_0000040,BFO_0000004,44818821
BFO_0000004,BFO_0000040,44818723
BFO_0000004,BFO_0000002,44818821
BFO_0000002,BFO_0000004,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000020,DIDEO_00000020,44818821
DIDEO_00000020,DIDEO_00000020,44818723
DIDEO_00000020,GO_0008150,44818821
GO_0008150,DIDEO_00000020,44818723
GO_0008150,BFO_0000015,44818821
BFO_0000015,GO_0008150,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
BFO_0000003,BFO_0000001,44818821
BFO_0000001,BFO_0000003,44818723
DIDEO_00000021,DIDEO_00000021,44818821
DIDEO_00000021,DIDEO_00000021,44818723
DIDEO_00000021,OBI_0000011,44818821
OBI_0000011,DIDEO_00000021,44818723
OBI_0000011,BFO_0000015,44818821
BFO_0000015,OBI_0000011,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
BFO_0000003,BFO_0000001,44818821
BFO_0000001,BFO_0000003,44818723
DIDEO_00000022,DIDEO_00000022,44818821
DIDEO_00000022,DIDEO_00000022,44818723
DIDEO_00000022,IAO_0000030,44818821
IAO_0000030,DIDEO_00000022,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000023,DIDEO_00000023,44818821
DIDEO_00000023,DIDEO_00000023,44818723
DIDEO_00000023,IAO_0000030,44818821
IAO_0000030,DIDEO_00000023,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
BFO_0000002,BFO_0000001,44818821
BFO_0000001,BFO_0000002,44818723
DIDEO_00000024,DIDEO_00000024,44818821
DIDEO_00000024,DIDEO_00000024,44818723
DIDEO_00000024,DIDEO_00000000,44818821
DIDEO_00000000,DIDEO_00000024,44818723
DIDEO_00000000,IAO_0000030,44818821
IAO_0000030,DIDEO_00000000,44818723
IAO_0000030,BFO_0000031,44818821
BFO_0000031,IAO_0000030,44818723
BFO_0000031,BFO_0000002,44818821
BFO_0000002,BFO_0000031,44818723
DIDEO_00000025,DIDEO_00000025,44818821
DIDEO_00000025,DIDEO_00000025,44818723
DIDEO_00000025,IAO_0000032,44818821
IAO_0000032,DIDEO_00000025,44818723
IAO_0000032,IAO_0000109,44818821
IAO_0000109,IAO_0000032,44818723
IAO_0000109,IAO_0000027,44818821
IAO_0000027,IAO_0000109,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
DIDEO_00000026,DIDEO_00000026,44818821
DIDEO_00000026,DIDEO_00000026,44818723
DIDEO_00000026,OBI_0000070,44818821
OBI_0000070,DIDEO_00000026,44818723
OBI_0000070,OBI_0000011,44818821
OBI_0000011,OBI_0000070,44818723
OBI_0000011,BFO_0000015,44818821
BFO_0000015,OBI_0000011,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
DIDEO_00000030,DIDEO_00000030,44818821
DIDEO_00000030,DIDEO_00000030,44818723
DIDEO_00000030,BFO_0000001,44818821
BFO_0000001,DIDEO_00000030,44818723
BFO_0000001,owl#Thing,44818821
owl#Thing,BFO_0000001,44818723
DIDEO_00000031,DIDEO_00000031,44818821
DIDEO_00000031,DIDEO_00000031,44818723
DIDEO_00000031,BFO_0000016,44818821
BFO_0000016,DIDEO_00000031,44818723
BFO_0000016,BFO_0000017,44818821
BFO_0000017,BFO_0000016,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000032,DIDEO_00000032,44818821
DIDEO_00000032,DIDEO_00000032,44818723
DIDEO_00000032,OBI_0000070,44818821
OBI_0000070,DIDEO_00000032,44818723
OBI_0000070,OBI_0000011,44818821
OBI_0000011,OBI_0000070,44818723
OBI_0000011,BFO_0000015,44818821
BFO_0000015,OBI_0000011,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
DIDEO_00000033,DIDEO_00000033,44818821
DIDEO_00000033,DIDEO_00000033,44818723
DIDEO_00000033,IAO_0000032,44818821
IAO_0000032,DIDEO_00000033,44818723
IAO_0000032,IAO_0000109,44818821
IAO_0000109,IAO_0000032,44818723
IAO_0000109,IAO_0000027,44818821
IAO_0000027,IAO_0000109,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
DIDEO_00000034,DIDEO_00000034,44818821
DIDEO_00000034,DIDEO_00000034,44818723
DIDEO_00000034,BFO_0000016,44818821
BFO_0000016,DIDEO_00000034,44818723
BFO_0000016,BFO_0000017,44818821
BFO_0000017,BFO_0000016,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000035,DIDEO_00000035,44818821
DIDEO_00000035,DIDEO_00000035,44818723
DIDEO_00000035,OBI_0000070,44818821
OBI_0000070,DIDEO_00000035,44818723
OBI_0000070,OBI_0000011,44818821
OBI_0000011,OBI_0000070,44818723
OBI_0000011,BFO_0000015,44818821
BFO_0000015,OBI_0000011,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
DIDEO_00000036,DIDEO_00000036,44818821
DIDEO_00000036,DIDEO_00000036,44818723
DIDEO_00000036,IAO_0000032,44818821
IAO_0000032,DIDEO_00000036,44818723
IAO_0000032,IAO_0000109,44818821
IAO_0000109,IAO_0000032,44818723
IAO_0000109,IAO_0000027,44818821
IAO_0000027,IAO_0000109,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
DIDEO_00000037,DIDEO_00000037,44818821
DIDEO_00000037,DIDEO_00000037,44818723
DIDEO_00000037,OBI_0000070,44818821
OBI_0000070,DIDEO_00000037,44818723
OBI_0000070,OBI_0000011,44818821
OBI_0000011,OBI_0000070,44818723
OBI_0000011,BFO_0000015,44818821
BFO_0000015,OBI_0000011,44818723
BFO_0000015,BFO_0000003,44818821
BFO_0000003,BFO_0000015,44818723
DIDEO_00000038,DIDEO_00000038,44818821
DIDEO_00000038,DIDEO_00000038,44818723
DIDEO_00000038,IAO_0000032,44818821
IAO_0000032,DIDEO_00000038,44818723
IAO_0000032,IAO_0000109,44818821
IAO_0000109,IAO_0000032,44818723
IAO_0000109,IAO_0000027,44818821
IAO_0000027,IAO_0000109,44818723
IAO_0000027,IAO_0000030,44818821
IAO_0000030,IAO_0000027,44818723
DIDEO_00000039,DIDEO_00000039,44818821
DIDEO_00000039,DIDEO_00000039,44818723
DIDEO_00000039,BFO_0000023,44818821
BFO_0000023,DIDEO_00000039,44818723
BFO_0000023,BFO_0000017,44818821
BFO_0000017,BFO_0000023,44818723
BFO_0000017,BFO_0000020,44818821
BFO_0000020,BFO_0000017,44818723
BFO_0000020,BFO_0000002,44818821
BFO_0000002,BFO_0000020,44818723
DIDEO_00000040,DIDEO_00000040,44818821
DIDEO_00000040,DIDEO_00000040,44818723
